product_id,product_detail_id,seller_id,title,date_post
967,46,115,"Dijual mobil Suzuki Ertiga tahun 2015, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2022-05-15
968,17,127,"Dijual mobil Daihatsu Ayla tahun 2019, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2022-08-30
969,45,7,"Dijual mobil Honda Civic tahun 2019, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2023-02-18
970,7,128,"Dijual mobil Toyota Agya tahun 2014, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-10-05
971,24,79,"Dijual mobil Daihatsu Terios tahun 2017, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-06-20
972,16,46,"Dijual mobil Daihatsu Ayla tahun 2016, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-10-24
973,25,6,"Dijual mobil Daihatsu Terios tahun 2018, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2022-06-16
974,8,56,"Dijual mobil Toyota Agya tahun 2016, desain kompak dengan fitur canggih. Solusi tepat untuk mobilitas perkotaan!",2022-04-07
975,18,37,"Dijual mobil Daihatsu Ayla tahun 2015, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2022-11-14
976,21,65,"Dijual mobil Daihatsu Terios tahun 2018, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2022-06-25
977,3,49,"Dijual mobil Toyota Yaris tahun 2014, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-06-17
978,25,73,"Dijual mobil Daihatsu Terios tahun 2018, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2022-03-16
979,41,52,"Dijual mobil Honda Civic tahun 2018, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-06-20
980,5,128,"Dijual mobil Toyota Yaris tahun 2012, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2022-09-17
981,18,120,"Dijual mobil Daihatsu Ayla tahun 2015, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-09-09
982,42,116,"Dijual mobil Honda Civic tahun 2010, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-08-21
983,11,87,"Dijual mobil Toyota Calya tahun 2019, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-08-15
984,38,149,"Dijual mobil Honda CR-V tahun 2009, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-06-16
985,31,125,"Dijual mobil Honda Jazz tahun 2018, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-06-17
986,22,84,"Dijual mobil Daihatsu Terios tahun 2022, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-09-21
987,1,35,"Dijual mobil Toyota Yaris tahun 2016, simbol kemewahan dan prestise. Pengalaman berkendara yang tak terlupakan!",2022-03-21
988,29,122,"Dijual mobil Daihatsu Xenia tahun 2014, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-06-27
989,7,36,"Dijual mobil Toyota Agya tahun 2014, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2023-01-27
990,9,32,"Dijual mobil Toyota Agya tahun 2022, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-05-02
991,34,22,"Dijual mobil Honda Jazz tahun 2015, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-09-23
992,4,30,"Dijual mobil Toyota Yaris tahun 2020, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2022-08-06
993,12,28,"Dijual mobil Toyota Calya tahun 2019, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-08-27
994,24,31,"Dijual mobil Daihatsu Terios tahun 2017, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-04-11
995,15,51,"Dijual mobil Toyota Calya tahun 2016, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2022-04-17
996,32,28,"Dijual mobil Honda Jazz tahun 2019, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2022-06-30
997,45,51,"Dijual mobil Honda Civic tahun 2019, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-03-11
998,29,67,"Dijual mobil Daihatsu Xenia tahun 2014, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2022-08-19
999,39,130,"Dijual mobil Honda CR-V tahun 2016, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-04-24
1000,27,92,"Dijual mobil Daihatsu Xenia tahun 2022, simbol kemewahan dan prestise. Pengalaman berkendara yang tak terlupakan!",2022-08-02
1001,38,82,"Dijual mobil Honda CR-V tahun 2009, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2023-01-02
1002,4,54,"Dijual mobil Toyota Yaris tahun 2020, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2022-12-13
1003,45,94,"Dijual mobil Honda Civic tahun 2019, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-08-30
1004,3,42,"Dijual mobil Toyota Yaris tahun 2014, simbol kemewahan dan prestise. Pengalaman berkendara yang tak terlupakan!",2022-11-02
1005,32,37,"Dijual mobil Honda Jazz tahun 2019, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2023-02-13
1006,33,125,"Dijual mobil Honda Jazz tahun 2018, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2023-01-11
1007,8,113,"Dijual mobil Toyota Agya tahun 2016, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-10-25
1008,25,52,"Dijual mobil Daihatsu Terios tahun 2018, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-07-20
1009,9,66,"Dijual mobil Toyota Agya tahun 2022, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-03-08
1010,31,109,"Dijual mobil Honda Jazz tahun 2018, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-12-12
1011,7,46,"Dijual mobil Toyota Agya tahun 2014, tangguh dengan desain elegan. Siap menemani perjalananmu!",2023-01-12
1012,13,36,"Dijual mobil Toyota Calya tahun 2017, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-11-23
1013,5,64,"Dijual mobil Toyota Yaris tahun 2012, simbol kemewahan dan prestise. Pengalaman berkendara yang tak terlupakan!",2022-06-27
1014,49,11,"Dijual mobil Suzuki Ertiga tahun 2012, desain kompak dengan fitur canggih. Solusi tepat untuk mobilitas perkotaan!",2022-08-21
1015,40,50,"Dijual mobil Honda CR-V tahun 2018, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2022-04-09
1016,8,113,"Dijual mobil Toyota Agya tahun 2016, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2023-01-28
1017,46,141,"Dijual mobil Suzuki Ertiga tahun 2015, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-10-28
1018,1,70,"Dijual mobil Toyota Yaris tahun 2016, tangguh dengan desain elegan. Siap menemani perjalananmu!",2023-02-20
1019,48,46,"Dijual mobil Suzuki Ertiga tahun 2016, desain kompak dengan fitur canggih. Solusi tepat untuk mobilitas perkotaan!",2022-11-15
1020,30,76,"Dijual mobil Daihatsu Xenia tahun 2018, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-04-09
1021,33,113,"Dijual mobil Honda Jazz tahun 2018, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2022-04-16
1022,24,97,"Dijual mobil Daihatsu Terios tahun 2017, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-11-06
1023,7,98,"Dijual mobil Toyota Agya tahun 2014, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-12-13
1024,7,150,"Dijual mobil Toyota Agya tahun 2014, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-10-19
1025,3,134,"Dijual mobil Toyota Yaris tahun 2014, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-06-05
1026,40,117,"Dijual mobil Honda CR-V tahun 2018, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-06-18
1027,50,78,"Dijual mobil Suzuki Ertiga tahun 2018, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-06-06
1028,46,148,"Dijual mobil Suzuki Ertiga tahun 2015, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-11-09
1029,30,54,"Dijual mobil Daihatsu Xenia tahun 2018, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-08-19
1030,45,102,"Dijual mobil Honda Civic tahun 2019, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2023-02-08
1031,40,54,"Dijual mobil Honda CR-V tahun 2018, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-07-31
1032,12,22,"Dijual mobil Toyota Calya tahun 2019, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-07-21
1033,47,79,"Dijual mobil Suzuki Ertiga tahun 2018, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-03-07
1034,40,145,"Dijual mobil Honda CR-V tahun 2018, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2022-03-02
1035,30,133,"Dijual mobil Daihatsu Xenia tahun 2018, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-12-12
1036,3,124,"Dijual mobil Toyota Yaris tahun 2014, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-11-14
1037,45,43,"Dijual mobil Honda Civic tahun 2019, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-10-28
1038,25,114,"Dijual mobil Daihatsu Terios tahun 2018, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-09-11
1039,4,23,"Dijual mobil Toyota Yaris tahun 2020, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-09-02
1040,3,111,"Dijual mobil Toyota Yaris tahun 2014, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-11-24
1041,41,105,"Dijual mobil Honda Civic tahun 2018, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2022-05-25
1042,32,149,"Dijual mobil Honda Jazz tahun 2019, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2022-10-31
1043,22,93,"Dijual mobil Daihatsu Terios tahun 2022, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-12-26
1044,45,104,"Dijual mobil Honda Civic tahun 2019, simbol kemewahan dan prestise. Pengalaman berkendara yang tak terlupakan!",2022-07-23
1045,1,99,"Dijual mobil Toyota Yaris tahun 2016, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2023-01-26
1046,20,30,"Dijual mobil Daihatsu Ayla tahun 2017, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-08-16
1047,42,125,"Dijual mobil Honda Civic tahun 2010, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2022-07-22
1048,50,106,"Dijual mobil Suzuki Ertiga tahun 2018, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2022-08-29
1049,2,29,"Dijual mobil Toyota Yaris tahun 2018, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-08-20
1050,19,104,"Dijual mobil Daihatsu Ayla tahun 2017, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-05-28
1051,17,66,"Dijual mobil Daihatsu Ayla tahun 2019, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-07-04
1052,37,55,"Dijual mobil Honda CR-V tahun 2017, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2022-11-01
1053,29,122,"Dijual mobil Daihatsu Xenia tahun 2014, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-09-13
1054,46,113,"Dijual mobil Suzuki Ertiga tahun 2015, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-10-15
1055,21,110,"Dijual mobil Daihatsu Terios tahun 2018, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2022-12-23
1056,34,97,"Dijual mobil Honda Jazz tahun 2015, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2022-09-26
1057,44,92,"Dijual mobil Honda Civic tahun 2013, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2023-02-09
1058,34,148,"Dijual mobil Honda Jazz tahun 2015, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-12-07
1059,19,59,"Dijual mobil Daihatsu Ayla tahun 2017, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-11-01
1060,1,2,"Dijual mobil Toyota Yaris tahun 2016, desain kompak dengan fitur canggih. Solusi tepat untuk mobilitas perkotaan!",2022-12-06
1061,37,43,"Dijual mobil Honda CR-V tahun 2017, simbol kemewahan dan prestise. Pengalaman berkendara yang tak terlupakan!",2022-06-29
1062,1,140,"Dijual mobil Toyota Yaris tahun 2016, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-05-14
1063,24,118,"Dijual mobil Daihatsu Terios tahun 2017, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2023-01-30
1064,49,121,"Dijual mobil Suzuki Ertiga tahun 2012, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2022-08-22
1065,10,19,"Dijual mobil Toyota Agya tahun 2017, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-06-10
1066,9,70,"Dijual mobil Toyota Agya tahun 2022, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2022-11-06
1067,48,82,"Dijual mobil Suzuki Ertiga tahun 2016, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2022-11-08
1068,18,86,"Dijual mobil Daihatsu Ayla tahun 2015, desain kompak dengan fitur canggih. Solusi tepat untuk mobilitas perkotaan!",2022-09-15
1069,40,122,"Dijual mobil Honda CR-V tahun 2018, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2023-02-12
1070,5,66,"Dijual mobil Toyota Yaris tahun 2012, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2022-12-14
1071,30,71,"Dijual mobil Daihatsu Xenia tahun 2018, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-10-29
1072,49,66,"Dijual mobil Suzuki Ertiga tahun 2012, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2023-01-01
1073,12,148,"Dijual mobil Toyota Calya tahun 2019, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-10-21
1074,42,61,"Dijual mobil Honda Civic tahun 2010, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2022-04-07
1075,38,80,"Dijual mobil Honda CR-V tahun 2009, tangguh dengan desain elegan. Siap menemani perjalananmu!",2023-02-11
1076,38,145,"Dijual mobil Honda CR-V tahun 2009, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-03-28
1077,4,23,"Dijual mobil Toyota Yaris tahun 2020, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-04-19
1078,21,114,"Dijual mobil Daihatsu Terios tahun 2018, desain kompak dengan fitur canggih. Solusi tepat untuk mobilitas perkotaan!",2022-06-08
1079,20,87,"Dijual mobil Daihatsu Ayla tahun 2017, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2023-01-01
1080,30,87,"Dijual mobil Daihatsu Xenia tahun 2018, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-03-04
1081,5,140,"Dijual mobil Toyota Yaris tahun 2012, ruang interior luas untuk keluarga. Dijamin nyaman dan ekonomis!",2022-07-09
1082,49,84,"Dijual mobil Suzuki Ertiga tahun 2012, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2022-08-22
1083,41,54,"Dijual mobil Honda Civic tahun 2018, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2022-12-10
1084,33,103,"Dijual mobil Honda Jazz tahun 2018, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-08-30
1085,28,30,"Dijual mobil Daihatsu Xenia tahun 2017, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-11-07
1086,43,150,"Dijual mobil Honda Civic tahun 2013, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2022-04-10
1087,15,87,"Dijual mobil Toyota Calya tahun 2016, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2022-09-06
1088,37,69,"Dijual mobil Honda CR-V tahun 2017, desain kompak dengan fitur canggih. Solusi tepat untuk mobilitas perkotaan!",2022-07-07
1089,34,143,"Dijual mobil Honda Jazz tahun 2015, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-09-29
1090,7,116,"Dijual mobil Toyota Agya tahun 2014, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-09-25
1091,18,84,"Dijual mobil Daihatsu Ayla tahun 2015, gabungan sempurna antara performa dan kemewahan. Pengalaman berkendara yang luar biasa!",2022-03-15
1092,7,10,"Dijual mobil Toyota Agya tahun 2014, simbol kemewahan dan prestise. Pengalaman berkendara yang tak terlupakan!",2022-08-14
1093,41,7,"Dijual mobil Honda Civic tahun 2018, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2022-07-31
1094,10,69,"Dijual mobil Toyota Agya tahun 2017, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-03-12
1095,13,105,"Dijual mobil Toyota Calya tahun 2017, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-07-11
1096,26,130,"Dijual mobil Daihatsu Xenia tahun 2019, kuat dan andal di segala medan. Cocok untuk petualangan di alam terbuka!",2022-12-21
1097,49,122,"Dijual mobil Suzuki Ertiga tahun 2012, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-08-12
1098,41,149,"Dijual mobil Honda Civic tahun 2018, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2022-06-27
1099,44,22,"Dijual mobil Honda Civic tahun 2013, gaya modern dengan teknologi terkini. Dijamin memikat perhatian di jalan!",2022-12-31
1100,19,47,"Dijual mobil Daihatsu Ayla tahun 2017, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-12-13
1101,11,125,"Dijual mobil Toyota Calya tahun 2019, simbol kemewahan dan prestise. Pengalaman berkendara yang tak terlupakan!",2022-08-04
1102,47,99,"Dijual mobil Suzuki Ertiga tahun 2018, tampilan stylish dan performa tangguh. Siap temani petualanganmu!",2022-07-03
1103,40,2,"Dijual mobil Honda CR-V tahun 2018, tangguh dengan desain elegan. Siap menemani perjalananmu!",2022-11-05
1104,46,128,"Dijual mobil Suzuki Ertiga tahun 2015, kondisi sangat terawat. Siap antar jalan-jalan keluarga!",2022-11-15
1105,32,127,"Dijual mobil Honda Jazz tahun 2019, pemakaian pribadi, kilometer rendah. Jaminan performa dan kenyamanan!",2023-02-11
